,fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,Brewery_Count
1594,29229,MO,"Wright County, MO",39384.0,11.4,37.26764,-92.48001,0.0
1595,29510,MO,"St. Louis city, MO",46309.0,35.0,38.6357,-90.244582,16.0
1596,30001,MT,"Beaverhead County, MT",49771.0,35.5,45.13386,-112.89286899999999,1.0
1597,30003,MT,"Big Horn County, MT",43718.0,17.4,45.40787,-107.51816299999999,0.0
1598,30005,MT,"Blaine County, MT",44090.0,21.8,48.42828,-108.967648,0.0
1599,30007,MT,"Broadwater County, MT",60622.0,27.0,46.33448,-111.496103,0.0
1600,30009,MT,"Carbon County, MT",57585.0,32.0,45.22448,-109.02855100000001,1.0
1601,30011,MT,"Carter County, MT",49057.0,17.5,45.51683,-104.51532399999999,0.0
1602,30013,MT,"Cascade County, MT",51732.0,26.0,47.31644,-111.350571,4.0
1603,30015,MT,"Chouteau County, MT",48017.0,27.3,47.88684,-110.43618899999998,0.0
1604,30017,MT,"Custer County, MT",49379.0,22.5,46.26148,-105.55050800000001,1.0
1605,30019,MT,"Daniels County, MT",50001.0,21.9,48.79443,-105.54173899999999,0.0
1606,30021,MT,"Dawson County, MT",56677.0,21.0,47.27243,-104.901027,1.0
1607,30023,MT,"Deer Lodge County, MT",41780.0,17.4,46.099059999999994,-113.13910800000001,2.0
1608,30025,MT,"Fallon County, MT",65651.0,17.3,46.31818,-104.40571800000001,0.0
1609,30027,MT,"Fergus County, MT",48703.0,28.9,47.223,-109.22328,0.0
1610,30029,MT,"Flathead County, MT",61334.0,29.9,48.3147,-114.05431899999999,4.0
1611,30031,MT,"Gallatin County, MT",73731.0,49.0,45.53556,-111.17344299999999,10.0
1612,30033,MT,"Garfield County, MT",43106.0,16.8,47.28117,-106.982212,0.0
1613,30035,MT,"Glacier County, MT",41808.0,19.0,48.70567,-112.990502,1.0
1614,30037,MT,"Golden Valley County, MT",40469.0,25.9,46.38062,-109.174586,0.0
1615,30039,MT,"Granite County, MT",49646.0,26.6,46.39536,-113.425683,1.0
1616,30041,MT,"Hill County, MT",51881.0,24.5,48.62833,-110.106372,2.0
1617,30043,MT,"Jefferson County, MT",70929.0,34.0,46.12656,-112.056771,0.0
1618,30045,MT,"Judith Basin County, MT",49401.0,28.6,47.03256,-110.30532,0.0
1619,30047,MT,"Lake County, MT",49019.0,28.0,47.6429,-114.08368700000001,1.0
1620,30049,MT,"Lewis and Clark County, MT",66075.0,38.6,47.12213,-112.382954,1.0
1621,30051,MT,"Liberty County, MT",41240.0,16.6,48.55965,-111.036924,0.0
1622,30053,MT,"Lincoln County, MT",43669.0,20.2,48.542229999999996,-115.404343,1.0
1623,30055,MT,"McCone County, MT",48551.0,16.1,47.62963,-105.757222,0.0
1624,30057,MT,"Madison County, MT",56579.0,28.9,45.31929,-111.917328,0.0
1625,30059,MT,"Meagher County, MT",43946.0,26.1,46.58571,-110.92178100000001,1.0
1626,30061,MT,"Mineral County, MT",43928.0,17.3,47.15521,-115.06455,0.0
1627,30063,MT,"Missoula County, MT",57279.0,42.5,47.02726,-113.89268100000001,7.0
1628,30065,MT,"Musselshell County, MT",48290.0,14.1,46.50567,-108.436982,0.0
1629,30067,MT,"Park County, MT",51740.0,32.4,45.42191,-110.532798,0.0
1630,30069,MT,"Petroleum County, MT",42081.0,29.0,47.14192,-108.226575,0.0
1631,30071,MT,"Phillips County, MT",47679.0,20.5,48.25016,-107.92883300000001,0.0
1632,30073,MT,"Pondera County, MT",48542.0,24.8,48.230309999999996,-112.219928,0.0
1633,30075,MT,"Powder River County, MT",47843.0,26.4,45.40889,-105.555259,0.0
1634,30077,MT,"Powell County, MT",49387.0,21.0,46.844229999999996,-112.9311,0.0
1635,30079,MT,"Prairie County, MT",46663.0,20.9,46.85243,-105.375808,0.0
1636,30081,MT,"Ravalli County, MT",57209.0,27.1,46.0793,-114.11906499999999,3.0
1637,30083,MT,"Richland County, MT",69095.0,19.0,47.785509999999995,-104.563387,1.0
1638,30085,MT,"Roosevelt County, MT",38409.0,17.1,48.28275,-104.99517,1.0
1639,30087,MT,"Rosebud County, MT",58139.0,18.0,46.16173,-106.701953,0.0
1640,30089,MT,"Sanders County, MT",45193.0,17.1,47.75647,-115.180225,0.0
1641,30091,MT,"Sheridan County, MT",51111.0,23.6,48.70552,-104.533913,1.0
1642,30093,MT,"Silver Bow County, MT",49249.0,26.4,45.895959999999995,-112.66022199999999,3.0
1643,30095,MT,"Stillwater County, MT",68186.0,25.3,45.6635,-109.391752,0.0
1644,30097,MT,"Sweet Grass County, MT",55259.0,25.5,45.81306,-109.94131200000001,0.0
1645,30099,MT,"Teton County, MT",54458.0,24.4,47.81904,-112.281725,0.0
1646,30101,MT,"Toole County, MT",49448.0,14.5,48.64505,-111.733493,0.0
1647,30103,MT,"Treasure County, MT",51754.0,23.5,46.20964,-107.28049399999999,0.0
1648,30105,MT,"Valley County, MT",51869.0,20.9,48.36571,-106.68788300000001,1.0
1649,30107,MT,"Wheatland County, MT",42059.0,19.8,46.49705,-109.857147,1.0
1650,30109,MT,"Wibaux County, MT",51145.0,20.8,46.96287,-104.274466,0.0
1651,30111,MT,"Yellowstone County, MT",61435.0,31.0,45.93699,-108.276656,6.0
1652,31001,NE,"Adams County, NE",55182.0,24.9,40.52063,-98.50004399999999,2.0
1653,31003,NE,"Antelope County, NE",50771.0,19.1,42.18323,-98.058037,0.0
1654,31005,NE,"Arthur County, NE",46417.0,27.9,41.570859999999996,-101.69704499999999,0.0
1655,31007,NE,"Banner County, NE",54706.0,20.7,41.53975,-103.726263,0.0
1656,31009,NE,"Blaine County, NE",45411.0,22.7,41.92523,-99.990771,0.0
1657,31011,NE,"Boone County, NE",58204.0,20.6,41.7054,-98.06679399999999,0.0
1658,31013,NE,"Box Butte County, NE",61522.0,18.2,42.21567,-103.08782099999999,0.0
1659,31015,NE,"Boyd County, NE",46548.0,18.2,42.89445,-98.773022,0.0
1660,31017,NE,"Brown County, NE",48843.0,19.8,42.34939,-99.923176,0.0
1661,31019,NE,"Buffalo County, NE",64759.0,34.7,40.85523,-99.07498299999999,1.0
1662,31021,NE,"Burt County, NE",54554.0,18.1,41.85418,-96.337746,0.0
1663,31023,NE,"Butler County, NE",63310.0,19.9,41.22607,-97.13204,0.0
1664,31025,NE,"Cass County, NE",72915.0,27.4,40.90988,-96.140609,0.0
1665,31027,NE,"Cedar County, NE",60400.0,19.4,42.60451,-97.256824,0.0
1666,31029,NE,"Chase County, NE",57656.0,20.8,40.530390000000004,-101.694192,0.0
1667,31031,NE,"Cherry County, NE",50677.0,21.2,42.566990000000004,-101.072622,1.0
1668,31033,NE,"Cheyenne County, NE",56229.0,26.2,41.214240000000004,-103.01192900000001,0.0
1669,31035,NE,"Clay County, NE",63829.0,18.4,40.52367,-98.05105,1.0
1670,31037,NE,"Colfax County, NE",62472.0,14.5,41.57468,-97.089455,0.0
1671,31039,NE,"Cuming County, NE",59505.0,23.2,41.91587,-96.788517,0.0
1672,31041,NE,"Custer County, NE",51004.0,20.9,41.39389,-99.726866,0.0
1673,31043,NE,"Dakota County, NE",61010.0,12.5,42.39046,-96.562549,0.0
1674,31045,NE,"Dawes County, NE",46377.0,37.0,42.711209999999994,-103.134872,0.0
1675,31047,NE,"Dawson County, NE",56839.0,15.6,40.86738,-99.815154,0.0
1676,31049,NE,"Deuel County, NE",48793.0,15.8,41.11299,-102.332604,0.0
1677,31051,NE,"Dixon County, NE",57324.0,20.5,42.485279999999996,-96.855862,0.0
1678,31053,NE,"Dodge County, NE",60853.0,18.6,41.577009999999994,-96.645853,0.0
1679,31055,NE,"Douglas County, NE",67264.0,38.9,41.297090000000004,-96.154066,9.0
1680,31057,NE,"Dundy County, NE",45446.0,19.4,40.180170000000004,-101.681133,0.0
1681,31059,NE,"Fillmore County, NE",60440.0,19.9,40.525040000000004,-97.596705,0.0
1682,31061,NE,"Franklin County, NE",49659.0,16.6,40.1832,-98.96208,0.0
1683,31063,NE,"Frontier County, NE",55712.0,20.0,40.53095,-100.406683,0.0
1684,31065,NE,"Furnas County, NE",50705.0,18.9,40.191990000000004,-99.909661,0.0
1685,31067,NE,"Gage County, NE",56817.0,20.2,40.25523,-96.683453,0.0
1686,31069,NE,"Garden County, NE",41158.0,24.9,41.65938,-102.32822900000001,0.0
1687,31071,NE,"Garfield County, NE",52707.0,22.2,41.905570000000004,-98.92299799999999,0.0
1688,31073,NE,"Gosper County, NE",64870.0,26.4,40.509840000000004,-99.824078,0.0
1689,31075,NE,"Grant County, NE",60773.0,25.2,41.91587,-101.756875,0.0
1690,31077,NE,"Greeley County, NE",48178.0,17.4,41.5676,-98.53056600000001,0.0
1691,31079,NE,"Hall County, NE",57371.0,20.9,40.86602,-98.49800400000001,1.0
1692,31081,NE,"Hamilton County, NE",68236.0,26.0,40.87715,-98.02194300000001,0.0
1693,31083,NE,"Harlan County, NE",53362.0,21.4,40.17877,-99.403418,0.0
1694,31085,NE,"Hayes County, NE",46399.0,18.1,40.535790000000006,-101.05558,0.0
1695,31087,NE,"Hitchcock County, NE",49451.0,18.6,40.1769,-101.044217,0.0
1696,31089,NE,"Holt County, NE",54474.0,21.2,42.45929,-98.784766,1.0
1697,31091,NE,"Hooker County, NE",50093.0,23.9,41.9187,-101.11681,0.0
1698,31093,NE,"Howard County, NE",56881.0,20.5,41.2194,-98.51330300000001,0.0
1699,31095,NE,"Jefferson County, NE",56740.0,15.3,40.175740000000005,-97.143103,0.0
1700,31097,NE,"Johnson County, NE",54567.0,16.0,40.39546,-96.268562,0.0
1701,31099,NE,"Kearney County, NE",64461.0,22.7,40.50627,-98.948461,0.0
1702,31101,NE,"Keith County, NE",51478.0,20.7,41.1944,-101.644474,0.0
1703,31103,NE,"Keya Paha County, NE",46010.0,22.9,42.875479999999996,-99.718351,0.0
1704,31105,NE,"Kimball County, NE",52284.0,18.2,41.19916,-103.711105,0.0
1705,31107,NE,"Knox County, NE",53676.0,21.7,42.634409999999995,-97.891349,0.0
1706,31109,NE,"Lancaster County, NE",61383.0,38.8,40.78355,-96.68865799999999,7.0
1707,31111,NE,"Lincoln County, NE",60924.0,22.1,41.05032,-100.74448100000001,1.0
1708,31113,NE,"Logan County, NE",53108.0,19.7,41.542159999999996,-100.443665,0.0
1709,31115,NE,"Loup County, NE",51559.0,23.2,41.89771,-99.509764,0.0
1710,31117,NE,"McPherson County, NE",52033.0,24.9,41.596470000000004,-101.060237,0.0
1711,31119,NE,"Madison County, NE",58275.0,22.4,41.909929999999996,-97.60685600000001,1.0
1712,31121,NE,"Merrick County, NE",53411.0,17.4,41.1698,-98.031051,0.0
1713,31123,NE,"Morrill County, NE",49982.0,18.1,41.732209999999995,-102.990599,0.0
1714,31125,NE,"Nance County, NE",55853.0,19.8,41.402390000000004,-97.99140799999999,0.0
1715,31127,NE,"Nemaha County, NE",55343.0,28.1,40.38745,-95.850954,0.0
1716,31129,NE,"Nuckolls County, NE",48624.0,19.1,40.17649,-98.046842,0.0
1717,31131,NE,"Otoe County, NE",66293.0,21.8,40.63799,-96.131027,0.0
1718,31133,NE,"Pawnee County, NE",47006.0,17.5,40.13785,-96.245225,0.0
1719,31135,NE,"Perkins County, NE",63443.0,25.8,40.85607,-101.636443,0.0
1720,31137,NE,"Phelps County, NE",61420.0,25.9,40.51637,-99.40655699999999,1.0
1721,31139,NE,"Pierce County, NE",67465.0,22.3,42.271409999999996,-97.61099200000001,0.0
1722,31141,NE,"Platte County, NE",62804.0,22.2,41.57687,-97.513467,1.0
1723,31143,NE,"Polk County, NE",66462.0,21.1,41.18793,-97.570663,0.0
1724,31145,NE,"Red Willow County, NE",50260.0,18.8,40.16942,-100.468576,0.0
1725,31147,NE,"Richardson County, NE",50207.0,18.2,40.123740000000005,-95.718603,0.0
1726,31149,NE,"Rock County, NE",53905.0,20.9,42.41333,-99.45853000000001,0.0
1727,31151,NE,"Saline County, NE",59937.0,14.3,40.5168,-97.131755,0.0
1728,31153,NE,"Sarpy County, NE",84016.0,40.1,41.11506,-96.109125,1.0
1729,31155,NE,"Saunders County, NE",71086.0,25.4,41.22315,-96.640923,0.0
1730,31157,NE,"Scotts Bluff County, NE",50263.0,22.4,41.85159,-103.70586,0.0
1731,31159,NE,"Seward County, NE",72291.0,29.2,40.87194,-97.140383,1.0
1732,31161,NE,"Sheridan County, NE",46159.0,23.6,42.50707,-102.389698,0.0
1733,31163,NE,"Sherman County, NE",48735.0,18.2,41.218740000000004,-98.972849,0.0
1734,31165,NE,"Sioux County, NE",47983.0,26.6,42.48381,-103.74260500000001,0.0
1735,31167,NE,"Stanton County, NE",62045.0,16.6,41.904790000000006,-97.174724,0.0
1736,31169,NE,"Thayer County, NE",52439.0,19.8,40.17385,-97.59626300000001,0.0
1737,31171,NE,"Thomas County, NE",51401.0,24.0,41.848620000000004,-100.506911,0.0
1738,31173,NE,"Thurston County, NE",48891.0,16.7,42.15406,-96.53394300000001,0.0
1739,31175,NE,"Valley County, NE",47981.0,22.8,41.56409,-98.98348399999999,1.0
1740,31177,NE,"Washington County, NE",75197.0,30.3,41.53398,-96.224574,0.0
1741,31179,NE,"Wayne County, NE",57655.0,34.5,42.21075,-97.126243,1.0
1742,31181,NE,"Webster County, NE",49518.0,22.6,40.18065,-98.49859000000001,0.0
1743,31183,NE,"Wheeler County, NE",50207.0,17.3,41.93786,-98.522289,0.0
1744,31185,NE,"York County, NE",59749.0,28.1,40.873059999999995,-97.596742,0.0
1745,32001,NV,"Churchill County, NV",56335.0,17.5,39.5257,-118.27041899999999,0.0
1746,32003,NV,"Clark County, NV",62131.0,23.9,36.214240000000004,-115.013819,7.0
1747,32005,NV,"Douglas County, NV",76296.0,28.9,38.90513,-119.60901899999999,0.0
1748,32007,NV,"Elko County, NV",83287.0,18.2,41.14113,-115.351424,1.0
1749,32009,NV,"Esmeralda County, NV",50675.0,16.5,37.77897,-117.632382,0.0
1750,32011,NV,"Eureka County, NV",71541.0,11.7,39.97779,-116.272208,0.0
1751,32013,NV,"Humboldt County, NV",73106.0,16.3,41.40791,-118.12759199999999,0.0
1752,32015,NV,"Lander County, NV",81239.0,11.6,39.900209999999994,-117.04723999999999,0.0
1753,32017,NV,"Lincoln County, NV",58782.0,17.7,37.634609999999995,-114.863037,0.0
1754,32019,NV,"Lyon County, NV",59406.0,14.0,39.02221,-119.19741699999999,0.0
1755,32021,NV,"Mineral County, NV",43771.0,14.4,38.51665,-118.416279,0.0
1756,32023,NV,"Nye County, NV",48490.0,11.5,37.96638,-116.459047,1.0
1757,32027,NV,"Pershing County, NV",58562.0,14.8,40.439640000000004,-118.409477,0.0
1758,32029,NV,"Storey County, NV",88003.0,28.7,39.438390000000005,-119.52464599999999,1.0
1759,32031,NV,"Washoe County, NV",71733.0,30.5,40.703309999999995,-119.710315,17.0
1760,32033,NV,"White Pine County, NV",60086.0,14.9,39.4178,-114.900945,0.0
1761,32510,NV,"Carson City, NV",58126.0,22.3,39.15345,-119.74344199999999,1.0
1762,33001,NH,"Belknap County, NH",68752.0,32.4,43.51911,-71.425366,1.0
1763,33003,NH,"Carroll County, NH",64495.0,33.6,43.86757,-71.201665,5.0
1764,33005,NH,"Cheshire County, NH",65326.0,32.6,42.92546,-72.24821700000001,4.0
1765,33007,NH,"Coos County, NH",49156.0,18.1,44.65242,-71.289383,0.0
1766,33009,NH,"Grafton County, NH",62468.0,40.5,43.92649,-71.842264,6.0
1767,33011,NH,"Hillsborough County, NH",82862.0,37.3,42.911640000000006,-71.723101,8.0
1768,33013,NH,"Merrimack County, NH",75800.0,35.6,43.299490000000006,-71.68013,7.0
1769,33015,NH,"Rockingham County, NH",91416.0,40.7,42.98936,-71.099437,7.0
1770,33017,NH,"Strafford County, NH",71486.0,35.6,43.29318,-71.035927,3.0
1771,33019,NH,"Sullivan County, NH",63518.0,26.8,43.36119,-72.222084,1.0
1772,34001,NJ,"Atlantic County, NJ",62678.0,27.4,39.46935,-74.633758,4.0
1773,34003,NJ,"Bergen County, NJ",107971.0,48.3,40.95909,-74.074522,2.0
1774,34005,NJ,"Burlington County, NJ",88443.0,37.5,39.87579,-74.66300600000001,6.0
1775,34007,NJ,"Camden County, NJ",73168.0,31.8,39.80235,-74.961251,7.0
1776,34009,NJ,"Cape May County, NJ",66565.0,31.5,39.08614,-74.847716,4.0
1777,34011,NJ,"Cumberland County, NJ",54179.0,14.7,39.32839,-75.12164399999999,1.0
1778,34013,NJ,"Essex County, NJ",64522.0,34.8,40.78722,-74.24613599999999,3.0
1779,34015,NJ,"Gloucester County, NJ",87996.0,31.9,39.72102,-75.14370799999999,4.0
1780,34017,NJ,"Hudson County, NJ",77738.0,40.9,40.73138,-74.078627,1.0
1781,34019,NJ,"Hunterdon County, NJ",117275.0,52.0,40.56528,-74.91197,3.0
1782,34021,NJ,"Mercer County, NJ",79475.0,42.0,40.2825,-74.703724,2.0
1783,34023,NJ,"Middlesex County, NJ",92770.0,42.7,40.43959,-74.407585,3.0
1784,34025,NJ,"Monmouth County, NJ",102579.0,44.9,40.28706,-74.152446,8.0
1785,34027,NJ,"Morris County, NJ",116328.0,53.6,40.858579999999996,-74.547427,1.0
1786,34029,NJ,"Ocean County, NJ",75627.0,29.2,39.86585,-74.26302700000001,2.0
1787,34031,NJ,"Passaic County, NJ",76039.0,28.1,41.03376,-74.300308,0.0
1788,34033,NJ,"Salem County, NJ",68146.0,20.9,39.57383,-75.35735600000001,0.0
1789,34035,NJ,"Somerset County, NJ",112722.0,54.5,40.56552,-74.61993000000001,0.0
1790,34037,NJ,"Sussex County, NJ",100281.0,34.9,41.13742,-74.691855,1.0
1791,34039,NJ,"Union County, NJ",79953.0,35.1,40.65987,-74.308696,4.0
1792,34041,NJ,"Warren County, NJ",83998.0,31.8,40.85352,-75.00954200000001,2.0
1793,35001,NM,"Bernalillo County, NM",56148.0,33.9,35.054,-106.66906499999999,23.0
1794,35003,NM,"Catron County, NM",37190.0,22.2,33.90181,-108.39209699999999,0.0
1795,35005,NM,"Chaves County, NM",43687.0,17.8,33.36161,-104.469837,0.0
1796,35006,NM,"Cibola County, NM",40436.0,13.4,34.93205,-108.00025500000001,0.0
1797,35007,NM,"Colfax County, NM",42754.0,20.5,36.61296,-104.640126,3.0
1798,35009,NM,"Curry County, NM",45623.0,19.8,34.57298,-103.346055,0.0
1799,35011,NM,"De Baca County, NM",34746.0,9.8,34.35143,-104.401527,0.0
1800,35013,NM,"Dona Ana County, NM",43618.0,27.5,32.35091,-106.832182,4.0
1801,35015,NM,"Eddy County, NM",63671.0,15.9,32.45786,-104.306471,3.0
1802,35017,NM,"Grant County, NM",43175.0,27.3,32.73209,-108.381504,1.0
1803,35019,NM,"Guadalupe County, NM",36554.0,11.6,34.86978,-104.784968,0.0
1804,35021,NM,"Harding County, NM",38162.0,24.3,35.86315,-103.829931,1.0
1805,35023,NM,"Hidalgo County, NM",37322.0,14.2,31.899659999999997,-108.745729,0.0
1806,35025,NM,"Lea County, NM",63012.0,13.0,32.79569,-103.413271,1.0
1807,35027,NM,"Lincoln County, NM",47254.0,29.3,33.74094,-105.449083,0.0
1808,35028,NM,"Los Alamos County, NM",122001.0,66.5,35.87005,-106.30796799999999,1.0
1809,35029,NM,"Luna County, NM",32544.0,12.2,32.18448,-107.74663899999999,0.0
1810,35031,NM,"McKinley County, NM",36404.0,11.6,35.57373,-108.255307,0.0
1811,35033,NM,"Mora County, NM",36968.0,11.2,35.98284,-104.921898,0.0
1812,35035,NM,"Otero County, NM",43135.0,19.0,32.58878,-105.781079,0.0
1813,35037,NM,"Quay County, NM",34596.0,15.8,35.10702,-103.548071,0.0
1814,35039,NM,"Rio Arriba County, NM",44579.0,18.5,36.50967,-106.693983,0.0
1815,35041,NM,"Roosevelt County, NM",44928.0,25.1,34.02146,-103.482725,1.0
1816,35043,NM,"Sandoval County, NM",71118.0,30.0,35.68507,-106.882618,4.0
1817,35045,NM,"San Juan County, NM",46201.0,15.2,36.51163,-108.324578,2.0
1818,35047,NM,"San Miguel County, NM",36986.0,22.7,35.47688,-104.803515,0.0
1819,35049,NM,"Santa Fe County, NM",61791.0,40.9,35.51372,-105.96644099999999,6.0
1820,35051,NM,"Sierra County, NM",33661.0,20.5,33.119479999999996,-107.18816100000001,0.0
1821,35053,NM,"Socorro County, NM",39582.0,21.2,33.991609999999994,-106.939003,0.0
1822,35055,NM,"Taos County, NM",43032.0,28.0,36.57653,-105.63798700000001,2.0
1823,35057,NM,"Torrance County, NM",39532.0,15.6,34.634640000000005,-105.84683600000001,0.0
1824,35059,NM,"Union County, NM",38221.0,12.7,36.48809,-103.475723,0.0
1825,35061,NM,"Valencia County, NM",54867.0,17.1,34.716840000000005,-106.806582,0.0
1826,36001,NY,"Albany County, NY",69408.0,41.3,42.58827,-73.974014,2.0
1827,36003,NY,"Allegany County, NY",49411.0,20.2,42.247890000000005,-78.026176,0.0
1828,36005,NY,"Bronx County, NY",41470.0,19.8,40.84871,-73.852939,3.0
1829,36007,NY,"Broome County, NY",52179.0,28.3,42.16198,-75.830291,2.0
1830,36009,NY,"Cattaraugus County, NY",50783.0,19.1,42.24485,-78.68100600000001,1.0
1831,36011,NY,"Cayuga County, NY",58055.0,22.3,43.00855,-76.574587,2.0
1832,36013,NY,"Chautauqua County, NY",50143.0,21.7,42.30422,-79.407595,1.0
1833,36015,NY,"Chemung County, NY",58400.0,23.9,42.15528,-76.747179,1.0
1834,36017,NY,"Chenango County, NY",51894.0,18.3,42.48973,-75.604905,1.0
1835,36019,NY,"Clinton County, NY",59069.0,22.9,44.75271,-73.705648,1.0
1836,36021,NY,"Columbia County, NY",71563.0,31.3,42.24773,-73.626805,2.0
1837,36023,NY,"Cortland County, NY",55143.0,26.9,42.59382,-76.076265,1.0
1838,36025,NY,"Delaware County, NY",51038.0,21.9,42.19399,-74.966728,0.0
1839,36027,NY,"Dutchess County, NY",84564.0,35.2,41.75501,-73.739951,8.0
1840,36029,NY,"Erie County, NY",60620.0,33.7,42.752759999999995,-78.778192,17.0
1841,36031,NY,"Essex County, NY",55091.0,27.6,44.10897,-73.777573,5.0
1842,36033,NY,"Franklin County, NY",48943.0,19.4,44.59437,-74.31067,2.0
1843,36035,NY,"Fulton County, NY",50061.0,17.8,43.11561,-74.42367800000001,0.0
1844,36037,NY,"Genesee County, NY",62570.0,21.5,43.00091,-78.192778,1.0
1845,36039,NY,"Greene County, NY",54746.0,22.1,42.28695,-74.149495,3.0
1846,36041,NY,"Hamilton County, NY",60148.0,19.3,43.65788,-74.50245600000001,0.0
1847,36043,NY,"Herkimer County, NY",55778.0,21.0,43.46164,-74.894694,1.0
1848,36045,NY,"Jefferson County, NY",53829.0,22.3,43.99537,-76.053522,3.0
1849,36047,NY,"Kings County, NY",66501.0,36.5,40.63513,-73.950777,17.0
1850,36049,NY,"Lewis County, NY",56599.0,16.3,43.7864,-75.442617,1.0
1851,36051,NY,"Livingston County, NY",60268.0,25.4,42.72749,-77.76978000000001,0.0
1852,36053,NY,"Madison County, NY",61713.0,27.0,42.91003,-75.663575,6.0
1853,36055,NY,"Monroe County, NY",62159.0,37.7,43.46448,-77.66465600000001,17.0
1854,36057,NY,"Montgomery County, NY",52092.0,17.5,42.900890000000004,-74.435358,0.0
1855,36059,NY,"Nassau County, NY",117767.0,45.2,40.729690000000005,-73.589384,5.0
1856,36061,NY,"New York County, NY",93007.0,60.8,40.776559999999996,-73.970174,2.0
1857,36063,NY,"Niagara County, NY",56371.0,23.8,43.45673,-78.79214300000001,3.0
1858,36065,NY,"Oneida County, NY",56516.0,24.7,43.24273,-75.434282,4.0
1859,36067,NY,"Onondaga County, NY",61597.0,35.5,43.00653,-76.196117,10.0
1860,36069,NY,"Ontario County, NY",66754.0,34.5,42.8567,-77.30327700000001,8.0
1861,36071,NY,"Orange County, NY",83188.0,29.8,41.402409999999996,-74.306252,7.0
1862,36073,NY,"Orleans County, NY",53115.0,15.9,43.50229,-78.229726,0.0
1863,36075,NY,"Oswego County, NY",57640.0,18.6,43.46144,-76.20925799999999,1.0
1864,36077,NY,"Otsego County, NY",52414.0,30.9,42.62978,-75.028841,4.0
1865,36079,NY,"Putnam County, NY",105600.0,39.9,41.4279,-73.743882,1.0
1866,36081,NY,"Queens County, NY",72975.0,31.5,40.658559999999994,-73.837929,8.0
1867,36083,NY,"Rensselaer County, NY",70688.0,30.1,42.71042,-73.51384499999999,4.0
1868,36085,NY,"Richmond County, NY",86624.0,33.0,40.56386,-74.137063,3.0
1869,36087,NY,"Rockland County, NY",99831.0,40.6,41.154790000000006,-74.024772,3.0
1870,36089,NY,"St. Lawrence County, NY",51742.0,23.6,44.48811,-75.074311,2.0
1871,36091,NY,"Saratoga County, NY",89071.0,41.4,43.10614,-73.855387,1.0
1872,36093,NY,"Schenectady County, NY",64960.0,31.4,42.81754,-74.043583,3.0
1873,36095,NY,"Schoharie County, NY",58927.0,22.3,42.59129,-74.438172,1.0
1874,36097,NY,"Schuyler County, NY",52215.0,22.3,42.419779999999996,-76.938604,3.0
1875,36099,NY,"Seneca County, NY",51064.0,20.9,42.78229,-76.827088,2.0
1876,36101,NY,"Steuben County, NY",53167.0,23.1,42.266729999999995,-77.385525,5.0
1877,36103,NY,"Suffolk County, NY",105241.0,35.6,40.94355,-72.69221800000001,18.0
1878,36105,NY,"Sullivan County, NY",58851.0,23.2,41.72018,-74.76468,1.0
1879,36107,NY,"Tioga County, NY",60699.0,25.5,42.178059999999995,-76.29745,1.0
1880,36109,NY,"Tompkins County, NY",59176.0,52.7,42.45328,-76.473712,4.0
1881,36111,NY,"Ulster County, NY",64090.0,32.2,41.94723,-74.265447,8.0
1882,36113,NY,"Warren County, NY",63240.0,30.0,43.55511,-73.838139,4.0
1883,36115,NY,"Washington County, NY",56897.0,20.4,43.31238,-73.439428,3.0
1884,36117,NY,"Wayne County, NY",61989.0,22.3,43.45876,-77.063164,0.0
1885,36119,NY,"Westchester County, NY",101741.0,48.2,41.152770000000004,-73.745912,8.0
1886,36121,NY,"Wyoming County, NY",58214.0,16.5,42.70136,-78.228567,2.0
1887,36123,NY,"Yates County, NY",60612.0,24.4,42.63824,-77.104324,1.0
1888,37001,NC,"Alamance County, NC",57963.0,24.0,36.04197,-79.399935,2.0
1889,37003,NC,"Alexander County, NC",54960.0,14.7,35.92095,-81.17746700000001,0.0
1890,37005,NC,"Alleghany County, NC",41420.0,16.7,36.48936,-81.132299,0.0
1891,37007,NC,"Anson County, NC",40826.0,9.6,34.975,-80.109959,0.0
1892,37009,NC,"Ashe County, NC",41542.0,19.0,36.43631,-81.49877,1.0
1893,37011,NC,"Avery County, NC",45823.0,20.6,36.07289,-81.920363,2.0
1894,37013,NC,"Beaufort County, NC",49410.0,19.4,35.48231,-76.842014,0.0
1895,37015,NC,"Bertie County, NC",37899.0,13.4,36.06133,-76.962367,0.0
1896,37017,NC,"Bladen County, NC",42260.0,15.1,34.59195,-78.539513,0.0
1897,37019,NC,"Brunswick County, NC",63712.0,28.6,34.038709999999995,-78.227688,2.0
1898,37021,NC,"Buncombe County, NC",55448.0,39.2,35.60937,-82.530426,26.0
1899,37023,NC,"Burke County, NC",47890.0,16.6,35.746179999999995,-81.70618,2.0
1900,37025,NC,"Cabarrus County, NC",72071.0,31.2,35.38785,-80.552868,3.0
1901,37027,NC,"Caldwell County, NC",48512.0,15.3,35.95786,-81.530076,2.0
1902,37029,NC,"Camden County, NC",69610.0,17.9,36.34234,-76.162488,0.0
1903,37031,NC,"Carteret County, NC",60058.0,28.4,34.858309999999996,-76.526967,4.0
1904,37033,NC,"Caswell County, NC",51240.0,15.5,36.3931,-79.332546,0.0
1905,37035,NC,"Catawba County, NC",53688.0,21.9,35.66318,-81.214151,2.0
