fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude
29203,MO,"Shannon County, MO",36477.00,15.8,37.15198,-91.398364
29205,MO,"Shelby County, MO",45939.00,17,39.79753,-92.088719
29207,MO,"Stoddard County, MO",42363.00,13.2,36.85543,-89.941735
29209,MO,"Stone County, MO",50262.00,18.4,36.74786,-93.467782
29211,MO,"Sullivan County, MO",43421.00,12.2,40.20959,-93.109783
29213,MO,"Taney County, MO",49314.00,18.4,36.64983,-93.042819
29215,MO,"Texas County, MO",38914.00,14.1,37.31426,-91.964478
29217,MO,"Vernon County, MO",46182.00,17.7,37.8502,-94.341597
29219,MO,"Warren County, MO",63726.00,18.6,38.7619,-91.159307
29221,MO,"Washington County, MO",41198.00,9.4,37.94232,-90.897056
29223,MO,"Wayne County, MO",35397.00,10.3,37.11383,-90.460868
29225,MO,"Webster County, MO",54844.00,16.9,37.2808,-92.87608
29227,MO,"Worth County, MO",45023.00,17.5,40.48048,-94.419129
29229,MO,"Wright County, MO",39384.00,11.4,37.26764,-92.48001
29510,MO,"St. Louis city, MO",46309.00,35,38.6357,-90.244582
30001,MT,"Beaverhead County, MT",49771.00,35.5,45.13386,-112.892869
30003,MT,"Big Horn County, MT",43718.00,17.4,45.40787,-107.518163
30005,MT,"Blaine County, MT",44090.00,21.8,48.42828,-108.967648
30007,MT,"Broadwater County, MT",60622.00,27,46.33448,-111.496103
30009,MT,"Carbon County, MT",57585.00,32,45.22448,-109.028551
30011,MT,"Carter County, MT",49057.00,17.5,45.51683,-104.515324
30013,MT,"Cascade County, MT",51732.00,26,47.31644,-111.350571
30015,MT,"Chouteau County, MT",48017.00,27.3,47.88684,-110.436189
30017,MT,"Custer County, MT",49379.00,22.5,46.26148,-105.550508
30019,MT,"Daniels County, MT",50001.00,21.9,48.79443,-105.541739
30021,MT,"Dawson County, MT",56677.00,21,47.27243,-104.901027
30023,MT,"Deer Lodge County, MT",41780.00,17.4,46.09906,-113.139108
30025,MT,"Fallon County, MT",65651.00,17.3,46.31818,-104.405718
30027,MT,"Fergus County, MT",48703.00,28.9,47.223,-109.22328
30029,MT,"Flathead County, MT",61334.00,29.9,48.3147,-114.054319
30031,MT,"Gallatin County, MT",73731.00,49,45.53556,-111.173443
30033,MT,"Garfield County, MT",43106.00,16.8,47.28117,-106.982212
30035,MT,"Glacier County, MT",41808.00,19,48.70567,-112.990502
30037,MT,"Golden Valley County, MT",40469.00,25.9,46.38062,-109.174586
30039,MT,"Granite County, MT",49646.00,26.6,46.39536,-113.425683
30041,MT,"Hill County, MT",51881.00,24.5,48.62833,-110.106372
30043,MT,"Jefferson County, MT",70929.00,34,46.12656,-112.056771
30045,MT,"Judith Basin County, MT",49401.00,28.6,47.03256,-110.30532
30047,MT,"Lake County, MT",49019.00,28,47.6429,-114.083687
30049,MT,"Lewis and Clark County, MT",66075.00,38.6,47.12213,-112.382954
30051,MT,"Liberty County, MT",41240.00,16.6,48.55965,-111.036924
30053,MT,"Lincoln County, MT",43669.00,20.2,48.54223,-115.404343
30055,MT,"McCone County, MT",48551.00,16.1,47.62963,-105.757222
30057,MT,"Madison County, MT",56579.00,28.9,45.31929,-111.917328
30059,MT,"Meagher County, MT",43946.00,26.1,46.58571,-110.921781
30061,MT,"Mineral County, MT",43928.00,17.3,47.15521,-115.06455
30063,MT,"Missoula County, MT",57279.00,42.5,47.02726,-113.892681
30065,MT,"Musselshell County, MT",48290.00,14.1,46.50567,-108.436982
30067,MT,"Park County, MT",51740.00,32.4,45.42191,-110.532798
30069,MT,"Petroleum County, MT",42081.00,29,47.14192,-108.226575
30071,MT,"Phillips County, MT",47679.00,20.5,48.25016,-107.928833
30073,MT,"Pondera County, MT",48542.00,24.8,48.23031,-112.219928
30075,MT,"Powder River County, MT",47843.00,26.4,45.40889,-105.555259
30077,MT,"Powell County, MT",49387.00,21,46.84423,-112.9311
30079,MT,"Prairie County, MT",46663.00,20.9,46.85243,-105.375808
30081,MT,"Ravalli County, MT",57209.00,27.1,46.0793,-114.119065
30083,MT,"Richland County, MT",69095.00,19,47.78551,-104.563387
30085,MT,"Roosevelt County, MT",38409.00,17.1,48.28275,-104.99517
30087,MT,"Rosebud County, MT",58139.00,18,46.16173,-106.701953
30089,MT,"Sanders County, MT",45193.00,17.1,47.75647,-115.180225
30091,MT,"Sheridan County, MT",51111.00,23.6,48.70552,-104.533913
30093,MT,"Silver Bow County, MT",49249.00,26.4,45.89596,-112.660222
30095,MT,"Stillwater County, MT",68186.00,25.3,45.6635,-109.391752
30097,MT,"Sweet Grass County, MT",55259.00,25.5,45.81306,-109.941312
30099,MT,"Teton County, MT",54458.00,24.4,47.81904,-112.281725
30101,MT,"Toole County, MT",49448.00,14.5,48.64505,-111.733493
30103,MT,"Treasure County, MT",51754.00,23.5,46.20964,-107.280494
30105,MT,"Valley County, MT",51869.00,20.9,48.36571,-106.687883
30107,MT,"Wheatland County, MT",42059.00,19.8,46.49705,-109.857147
30109,MT,"Wibaux County, MT",51145.00,20.8,46.96287,-104.274466
30111,MT,"Yellowstone County, MT",61435.00,31,45.93699,-108.276656
31001,NE,"Adams County, NE",55182.00,24.9,40.52063,-98.500044
31003,NE,"Antelope County, NE",50771.00,19.1,42.18323,-98.058037
31005,NE,"Arthur County, NE",46417.00,27.9,41.57086,-101.697045
31007,NE,"Banner County, NE",54706.00,20.7,41.53975,-103.726263
31009,NE,"Blaine County, NE",45411.00,22.7,41.92523,-99.990771
31011,NE,"Boone County, NE",58204.00,20.6,41.7054,-98.066794
31013,NE,"Box Butte County, NE",61522.00,18.2,42.21567,-103.087821
31015,NE,"Boyd County, NE",46548.00,18.2,42.89445,-98.773022
31017,NE,"Brown County, NE",48843.00,19.8,42.34939,-99.923176
31019,NE,"Buffalo County, NE",64759.00,34.7,40.85523,-99.074983
31021,NE,"Burt County, NE",54554.00,18.1,41.85418,-96.337746
31023,NE,"Butler County, NE",63310.00,19.9,41.22607,-97.13204
31025,NE,"Cass County, NE",72915.00,27.4,40.90988,-96.140609
31027,NE,"Cedar County, NE",60400.00,19.4,42.60451,-97.256824
31029,NE,"Chase County, NE",57656.00,20.8,40.53039,-101.694192
31031,NE,"Cherry County, NE",50677.00,21.2,42.56699,-101.072622
31033,NE,"Cheyenne County, NE",56229.00,26.2,41.21424,-103.011929
31035,NE,"Clay County, NE",63829.00,18.4,40.52367,-98.05105
31037,NE,"Colfax County, NE",62472.00,14.5,41.57468,-97.089455
31039,NE,"Cuming County, NE",59505.00,23.2,41.91587,-96.788517
31041,NE,"Custer County, NE",51004.00,20.9,41.39389,-99.726866
31043,NE,"Dakota County, NE",61010.00,12.5,42.39046,-96.562549
31045,NE,"Dawes County, NE",46377.00,37,42.71121,-103.134872
31047,NE,"Dawson County, NE",56839.00,15.6,40.86738,-99.815154
31049,NE,"Deuel County, NE",48793.00,15.8,41.11299,-102.332604
31051,NE,"Dixon County, NE",57324.00,20.5,42.48528,-96.855862
31053,NE,"Dodge County, NE",60853.00,18.6,41.57701,-96.645853
31055,NE,"Douglas County, NE",67264.00,38.9,41.29709,-96.154066
31057,NE,"Dundy County, NE",45446.00,19.4,40.18017,-101.681133
31059,NE,"Fillmore County, NE",60440.00,19.9,40.52504,-97.596705
31061,NE,"Franklin County, NE",49659.00,16.6,40.1832,-98.96208
31063,NE,"Frontier County, NE",55712.00,20,40.53095,-100.406683
31065,NE,"Furnas County, NE",50705.00,18.9,40.19199,-99.909661
31067,NE,"Gage County, NE",56817.00,20.2,40.25523,-96.683453
31069,NE,"Garden County, NE",41158.00,24.9,41.65938,-102.328229
31071,NE,"Garfield County, NE",52707.00,22.2,41.90557,-98.922998
31073,NE,"Gosper County, NE",64870.00,26.4,40.50984,-99.824078
31075,NE,"Grant County, NE",60773.00,25.2,41.91587,-101.756875
31077,NE,"Greeley County, NE",48178.00,17.4,41.5676,-98.530566
31079,NE,"Hall County, NE",57371.00,20.9,40.86602,-98.498004
31081,NE,"Hamilton County, NE",68236.00,26,40.87715,-98.021943
31083,NE,"Harlan County, NE",53362.00,21.4,40.17877,-99.403418
31085,NE,"Hayes County, NE",46399.00,18.1,40.53579,-101.05558
31087,NE,"Hitchcock County, NE",49451.00,18.6,40.1769,-101.044217
31089,NE,"Holt County, NE",54474.00,21.2,42.45929,-98.784766
31091,NE,"Hooker County, NE",50093.00,23.9,41.9187,-101.11681
31093,NE,"Howard County, NE",56881.00,20.5,41.2194,-98.513303
31095,NE,"Jefferson County, NE",56740.00,15.3,40.17574,-97.143103
31097,NE,"Johnson County, NE",54567.00,16,40.39546,-96.268562
31099,NE,"Kearney County, NE",64461.00,22.7,40.50627,-98.948461
31101,NE,"Keith County, NE",51478.00,20.7,41.1944,-101.644474
31103,NE,"Keya Paha County, NE",46010.00,22.9,42.87548,-99.718351
31105,NE,"Kimball County, NE",52284.00,18.2,41.19916,-103.711105
31107,NE,"Knox County, NE",53676.00,21.7,42.63441,-97.891349
31109,NE,"Lancaster County, NE",61383.00,38.8,40.78355,-96.688658
31111,NE,"Lincoln County, NE",60924.00,22.1,41.05032,-100.744481
31113,NE,"Logan County, NE",53108.00,19.7,41.54216,-100.443665
31115,NE,"Loup County, NE",51559.00,23.2,41.89771,-99.509764
31117,NE,"McPherson County, NE",52033.00,24.9,41.59647,-101.060237
31119,NE,"Madison County, NE",58275.00,22.4,41.90993,-97.606856
31121,NE,"Merrick County, NE",53411.00,17.4,41.1698,-98.031051
31123,NE,"Morrill County, NE",49982.00,18.1,41.73221,-102.990599
31125,NE,"Nance County, NE",55853.00,19.8,41.40239,-97.991408
31127,NE,"Nemaha County, NE",55343.00,28.1,40.38745,-95.850954
31129,NE,"Nuckolls County, NE",48624.00,19.1,40.17649,-98.046842
31131,NE,"Otoe County, NE",66293.00,21.8,40.63799,-96.131027
31133,NE,"Pawnee County, NE",47006.00,17.5,40.13785,-96.245225
31135,NE,"Perkins County, NE",63443.00,25.8,40.85607,-101.636443
31137,NE,"Phelps County, NE",61420.00,25.9,40.51637,-99.406557
31139,NE,"Pierce County, NE",67465.00,22.3,42.27141,-97.610992
31141,NE,"Platte County, NE",62804.00,22.2,41.57687,-97.513467
31143,NE,"Polk County, NE",66462.00,21.1,41.18793,-97.570663
31145,NE,"Red Willow County, NE",50260.00,18.8,40.16942,-100.468576
31147,NE,"Richardson County, NE",50207.00,18.2,40.12374,-95.718603
31149,NE,"Rock County, NE",53905.00,20.9,42.41333,-99.45853
31151,NE,"Saline County, NE",59937.00,14.3,40.5168,-97.131755
31153,NE,"Sarpy County, NE",84016.00,40.1,41.11506,-96.109125
31155,NE,"Saunders County, NE",71086.00,25.4,41.22315,-96.640923
31157,NE,"Scotts Bluff County, NE",50263.00,22.4,41.85159,-103.70586
31159,NE,"Seward County, NE",72291.00,29.2,40.87194,-97.140383
31161,NE,"Sheridan County, NE",46159.00,23.6,42.50707,-102.389698
31163,NE,"Sherman County, NE",48735.00,18.2,41.21874,-98.972849
31165,NE,"Sioux County, NE",47983.00,26.6,42.48381,-103.742605
31167,NE,"Stanton County, NE",62045.00,16.6,41.90479,-97.174724
31169,NE,"Thayer County, NE",52439.00,19.8,40.17385,-97.596263
31171,NE,"Thomas County, NE",51401.00,24,41.84862,-100.506911
31173,NE,"Thurston County, NE",48891.00,16.7,42.15406,-96.533943
31175,NE,"Valley County, NE",47981.00,22.8,41.56409,-98.983484
31177,NE,"Washington County, NE",75197.00,30.3,41.53398,-96.224574
31179,NE,"Wayne County, NE",57655.00,34.5,42.21075,-97.126243
31181,NE,"Webster County, NE",49518.00,22.6,40.18065,-98.49859
31183,NE,"Wheeler County, NE",50207.00,17.3,41.93786,-98.522289
31185,NE,"York County, NE",59749.00,28.1,40.87306,-97.596742
32001,NV,"Churchill County, NV",56335.00,17.5,39.5257,-118.270419
32003,NV,"Clark County, NV",62131.00,23.9,36.21424,-115.013819
32005,NV,"Douglas County, NV",76296.00,28.9,38.90513,-119.609019
32007,NV,"Elko County, NV",83287.00,18.2,41.14113,-115.351424
32009,NV,"Esmeralda County, NV",50675.00,16.5,37.77897,-117.632382
32011,NV,"Eureka County, NV",71541.00,11.7,39.97779,-116.272208
32013,NV,"Humboldt County, NV",73106.00,16.3,41.40791,-118.127592
32015,NV,"Lander County, NV",81239.00,11.6,39.90021,-117.04724
32017,NV,"Lincoln County, NV",58782.00,17.7,37.63461,-114.863037
32019,NV,"Lyon County, NV",59406.00,14,39.02221,-119.197417
32021,NV,"Mineral County, NV",43771.00,14.4,38.51665,-118.416279
32023,NV,"Nye County, NV",48490.00,11.5,37.96638,-116.459047
32027,NV,"Pershing County, NV",58562.00,14.8,40.43964,-118.409477
32029,NV,"Storey County, NV",88003.00,28.7,39.43839,-119.524646
32031,NV,"Washoe County, NV",71733.00,30.5,40.70331,-119.710315
32033,NV,"White Pine County, NV",60086.00,14.9,39.4178,-114.900945
32510,NV,"Carson City, NV",58126.00,22.3,39.15345,-119.743442
33001,NH,"Belknap County, NH",68752.00,32.4,43.51911,-71.425366
33003,NH,"Carroll County, NH",64495.00,33.6,43.86757,-71.201665
33005,NH,"Cheshire County, NH",65326.00,32.6,42.92546,-72.248217
33007,NH,"Coos County, NH",49156.00,18.1,44.65242,-71.289383
33009,NH,"Grafton County, NH",62468.00,40.5,43.92649,-71.842264
33011,NH,"Hillsborough County, NH",82862.00,37.3,42.91164,-71.723101
33013,NH,"Merrimack County, NH",75800.00,35.6,43.29949,-71.68013
33015,NH,"Rockingham County, NH",91416.00,40.7,42.98936,-71.099437
33017,NH,"Strafford County, NH",71486.00,35.6,43.29318,-71.035927
33019,NH,"Sullivan County, NH",63518.00,26.8,43.36119,-72.222084
34001,NJ,"Atlantic County, NJ",62678.00,27.4,39.46935,-74.633758
34003,NJ,"Bergen County, NJ",107971.00,48.3,40.95909,-74.074522
34005,NJ,"Burlington County, NJ",88443.00,37.5,39.87579,-74.663006
34007,NJ,"Camden County, NJ",73168.00,31.8,39.80235,-74.961251
34009,NJ,"Cape May County, NJ",66565.00,31.5,39.08614,-74.847716
34011,NJ,"Cumberland County, NJ",54179.00,14.7,39.32839,-75.121644
34013,NJ,"Essex County, NJ",64522.00,34.8,40.78722,-74.246136
34015,NJ,"Gloucester County, NJ",87996.00,31.9,39.72102,-75.143708
34017,NJ,"Hudson County, NJ",77738.00,40.9,40.73138,-74.078627
34019,NJ,"Hunterdon County, NJ",117275.00,52,40.56528,-74.91197
34021,NJ,"Mercer County, NJ",79475.00,42,40.2825,-74.703724
34023,NJ,"Middlesex County, NJ",92770.00,42.7,40.43959,-74.407585
34025,NJ,"Monmouth County, NJ",102579.00,44.9,40.28706,-74.152446
34027,NJ,"Morris County, NJ",116328.00,53.6,40.85858,-74.547427
34029,NJ,"Ocean County, NJ",75627.00,29.2,39.86585,-74.263027
34031,NJ,"Passaic County, NJ",76039.00,28.1,41.03376,-74.300308
34033,NJ,"Salem County, NJ",68146.00,20.9,39.57383,-75.357356
34035,NJ,"Somerset County, NJ",112722.00,54.5,40.56552,-74.61993
34037,NJ,"Sussex County, NJ",100281.00,34.9,41.13742,-74.691855
34039,NJ,"Union County, NJ",79953.00,35.1,40.65987,-74.308696
34041,NJ,"Warren County, NJ",83998.00,31.8,40.85352,-75.009542
35001,NM,"Bernalillo County, NM",56148.00,33.9,35.054,-106.669065
35003,NM,"Catron County, NM",37190.00,22.2,33.90181,-108.392097
35005,NM,"Chaves County, NM",43687.00,17.8,33.36161,-104.469837
35006,NM,"Cibola County, NM",40436.00,13.4,34.93205,-108.000255
35007,NM,"Colfax County, NM",42754.00,20.5,36.61296,-104.640126
35009,NM,"Curry County, NM",45623.00,19.8,34.57298,-103.346055
35011,NM,"De Baca County, NM",34746.00,9.8,34.35143,-104.401527
35013,NM,"Dona Ana County, NM",43618.00,27.5,32.35091,-106.832182
35015,NM,"Eddy County, NM",63671.00,15.9,32.45786,-104.306471
35017,NM,"Grant County, NM",43175.00,27.3,32.73209,-108.381504
35019,NM,"Guadalupe County, NM",36554.00,11.6,34.86978,-104.784968
35021,NM,"Harding County, NM",38162.00,24.3,35.86315,-103.829931
35023,NM,"Hidalgo County, NM",37322.00,14.2,31.89966,-108.745729
35025,NM,"Lea County, NM",63012.00,13,32.79569,-103.413271
35027,NM,"Lincoln County, NM",47254.00,29.3,33.74094,-105.449083
35028,NM,"Los Alamos County, NM",122001.00,66.5,35.87005,-106.307968
35029,NM,"Luna County, NM",32544.00,12.2,32.18448,-107.746639
35031,NM,"McKinley County, NM",36404.00,11.6,35.57373,-108.255307
35033,NM,"Mora County, NM",36968.00,11.2,35.98284,-104.921898
35035,NM,"Otero County, NM",43135.00,19,32.58878,-105.781079
35037,NM,"Quay County, NM",34596.00,15.8,35.10702,-103.548071
35039,NM,"Rio Arriba County, NM",44579.00,18.5,36.50967,-106.693983
35041,NM,"Roosevelt County, NM",44928.00,25.1,34.02146,-103.482725
35043,NM,"Sandoval County, NM",71118.00,30,35.68507,-106.882618
35045,NM,"San Juan County, NM",46201.00,15.2,36.51163,-108.324578
35047,NM,"San Miguel County, NM",36986.00,22.7,35.47688,-104.803515
35049,NM,"Santa Fe County, NM",61791.00,40.9,35.51372,-105.966441
35051,NM,"Sierra County, NM",33661.00,20.5,33.11948,-107.188161
35053,NM,"Socorro County, NM",39582.00,21.2,33.99161,-106.939003
35055,NM,"Taos County, NM",43032.00,28,36.57653,-105.637987
35057,NM,"Torrance County, NM",39532.00,15.6,34.63464,-105.846836
35059,NM,"Union County, NM",38221.00,12.7,36.48809,-103.475723
35061,NM,"Valencia County, NM",54867.00,17.1,34.71684,-106.806582
36001,NY,"Albany County, NY",69408.00,41.3,42.58827,-73.974014
36003,NY,"Allegany County, NY",49411.00,20.2,42.24789,-78.026176
36005,NY,"Bronx County, NY",41470.00,19.8,40.84871,-73.852939
36007,NY,"Broome County, NY",52179.00,28.3,42.16198,-75.830291
36009,NY,"Cattaraugus County, NY",50783.00,19.1,42.24485,-78.681006
36011,NY,"Cayuga County, NY",58055.00,22.3,43.00855,-76.574587
36013,NY,"Chautauqua County, NY",50143.00,21.7,42.30422,-79.407595
36015,NY,"Chemung County, NY",58400.00,23.9,42.15528,-76.747179
36017,NY,"Chenango County, NY",51894.00,18.3,42.48973,-75.604905
36019,NY,"Clinton County, NY",59069.00,22.9,44.75271,-73.705648
36021,NY,"Columbia County, NY",71563.00,31.3,42.24773,-73.626805
36023,NY,"Cortland County, NY",55143.00,26.9,42.59382,-76.076265
36025,NY,"Delaware County, NY",51038.00,21.9,42.19399,-74.966728
36027,NY,"Dutchess County, NY",84564.00,35.2,41.75501,-73.739951
36029,NY,"Erie County, NY",60620.00,33.7,42.75276,-78.778192
36031,NY,"Essex County, NY",55091.00,27.6,44.10897,-73.777573
36033,NY,"Franklin County, NY",48943.00,19.4,44.59437,-74.31067
36035,NY,"Fulton County, NY",50061.00,17.8,43.11561,-74.423678
36037,NY,"Genesee County, NY",62570.00,21.5,43.00091,-78.192778
36039,NY,"Greene County, NY",54746.00,22.1,42.28695,-74.149495
36041,NY,"Hamilton County, NY",60148.00,19.3,43.65788,-74.502456
36043,NY,"Herkimer County, NY",55778.00,21,43.46164,-74.894694
36045,NY,"Jefferson County, NY",53829.00,22.3,43.99537,-76.053522
36047,NY,"Kings County, NY",66501.00,36.5,40.63513,-73.950777
36049,NY,"Lewis County, NY",56599.00,16.3,43.7864,-75.442617
36051,NY,"Livingston County, NY",60268.00,25.4,42.72749,-77.76978
36053,NY,"Madison County, NY",61713.00,27,42.91003,-75.663575
36055,NY,"Monroe County, NY",62159.00,37.7,43.46448,-77.664656
36057,NY,"Montgomery County, NY",52092.00,17.5,42.90089,-74.435358
36059,NY,"Nassau County, NY",117767.00,45.2,40.72969,-73.589384
36061,NY,"New York County, NY",93007.00,60.8,40.77656,-73.970174
36063,NY,"Niagara County, NY",56371.00,23.8,43.45673,-78.792143
36065,NY,"Oneida County, NY",56516.00,24.7,43.24273,-75.434282
36067,NY,"Onondaga County, NY",61597.00,35.5,43.00653,-76.196117
36069,NY,"Ontario County, NY",66754.00,34.5,42.8567,-77.303277
36071,NY,"Orange County, NY",83188.00,29.8,41.40241,-74.306252
36073,NY,"Orleans County, NY",53115.00,15.9,43.50229,-78.229726
36075,NY,"Oswego County, NY",57640.00,18.6,43.46144,-76.209258
36077,NY,"Otsego County, NY",52414.00,30.9,42.62978,-75.028841
36079,NY,"Putnam County, NY",105600.00,39.9,41.4279,-73.743882
36081,NY,"Queens County, NY",72975.00,31.5,40.65856,-73.837929
36083,NY,"Rensselaer County, NY",70688.00,30.1,42.71042,-73.513845
36085,NY,"Richmond County, NY",86624.00,33,40.56386,-74.137063
36087,NY,"Rockland County, NY",99831.00,40.6,41.15479,-74.024772
36089,NY,"St. Lawrence County, NY",51742.00,23.6,44.48811,-75.074311
36091,NY,"Saratoga County, NY",89071.00,41.4,43.10614,-73.855387
36093,NY,"Schenectady County, NY",64960.00,31.4,42.81754,-74.043583
36095,NY,"Schoharie County, NY",58927.00,22.3,42.59129,-74.438172
36097,NY,"Schuyler County, NY",52215.00,22.3,42.41978,-76.938604
36099,NY,"Seneca County, NY",51064.00,20.9,42.78229,-76.827088
36101,NY,"Steuben County, NY",53167.00,23.1,42.26673,-77.385525
36103,NY,"Suffolk County, NY",105241.00,35.6,40.94355,-72.692218
36105,NY,"Sullivan County, NY",58851.00,23.2,41.72018,-74.76468
36107,NY,"Tioga County, NY",60699.00,25.5,42.17806,-76.29745
36109,NY,"Tompkins County, NY",59176.00,52.7,42.45328,-76.473712
36111,NY,"Ulster County, NY",64090.00,32.2,41.94723,-74.265447
36113,NY,"Warren County, NY",63240.00,30,43.55511,-73.838139
36115,NY,"Washington County, NY",56897.00,20.4,43.31238,-73.439428
36117,NY,"Wayne County, NY",61989.00,22.3,43.45876,-77.063164
36119,NY,"Westchester County, NY",101741.00,48.2,41.15277,-73.745912
36121,NY,"Wyoming County, NY",58214.00,16.5,42.70136,-78.228567
36123,NY,"Yates County, NY",60612.00,24.4,42.63824,-77.104324
37001,NC,"Alamance County, NC",57963.00,24,36.04197,-79.399935
37003,NC,"Alexander County, NC",54960.00,14.7,35.92095,-81.177467
37005,NC,"Alleghany County, NC",41420.00,16.7,36.48936,-81.132299
37007,NC,"Anson County, NC",40826.00,9.6,34.975,-80.109959
37009,NC,"Ashe County, NC",41542.00,19,36.43631,-81.49877
37011,NC,"Avery County, NC",45823.00,20.6,36.07289,-81.920363
37013,NC,"Beaufort County, NC",49410.00,19.4,35.48231,-76.842014
37015,NC,"Bertie County, NC",37899.00,13.4,36.06133,-76.962367
37017,NC,"Bladen County, NC",42260.00,15.1,34.59195,-78.539513
37019,NC,"Brunswick County, NC",63712.00,28.6,34.03871,-78.227688
37021,NC,"Buncombe County, NC",55448.00,39.2,35.60937,-82.530426
37023,NC,"Burke County, NC",47890.00,16.6,35.74618,-81.70618
37025,NC,"Cabarrus County, NC",72071.00,31.2,35.38785,-80.552868
37027,NC,"Caldwell County, NC",48512.00,15.3,35.95786,-81.530076
37029,NC,"Camden County, NC",69610.00,17.9,36.34234,-76.162488
37031,NC,"Carteret County, NC",60058.00,28.4,34.85831,-76.526967
37033,NC,"Caswell County, NC",51240.00,15.5,36.3931,-79.332546
37035,NC,"Catawba County, NC",53688.00,21.9,35.66318,-81.214151
37037,NC,"Chatham County, NC",70258.00,41.3,35.70499,-79.251454
37039,NC,"Cherokee County, NC",42764.00,19.2,35.13623,-84.061308
37041,NC,"Chowan County, NC",47126.00,19.8,36.12729,-76.60207
37043,NC,"Clay County, NC",47116.00,22.8,35.053,-83.752264
37045,NC,"Cleveland County, NC",46012.00,17.4,35.33463,-81.557115
37047,NC,"Columbus County, NC",39531.00,13.1,34.26047,-78.636378
37049,NC,"Craven County, NC",53372.00,25.7,35.11818,-77.082541
37051,NC,"Cumberland County, NC",46599.00,25,35.05019,-78.828719
37053,NC,"Currituck County, NC",70699.00,23.1,36.37217,-75.941224
37055,NC,"Dare County, NC",63033.00,33,35.60627,-75.767536
37057,NC,"Davidson County, NC",53924.00,18.5,35.79512,-80.206525
37059,NC,"Davie County, NC",63828.00,22.9,35.92936,-80.542542
37061,NC,"Duplin County, NC",44929.00,11.1,34.9344,-77.933543
37063,NC,"Durham County, NC",65541.00,47.5,36.03659,-78.877919
37065,NC,"Edgecombe County, NC",40784.00,12.7,35.91706,-77.602655
37067,NC,"Forsyth County, NC",53054.00,33.8,36.13167,-80.257289
37069,NC,"Franklin County, NC",57371.00,21.3,36.08824,-78.28309
37071,NC,"Gaston County, NC",56542.00,20.6,35.29334,-81.177256
37073,NC,"Gates County, NC",54204.00,14.4,36.44214,-76.702355
37075,NC,"Graham County, NC",45813.00,13.5,35.34811,-83.830909
37077,NC,"Granville County, NC",54300.00,22.3,36.29988,-78.657634
37079,NC,"Greene County, NC",44648.00,10.5,35.48193,-77.681667
37081,NC,"Guilford County, NC",55820.00,35.3,36.07907,-79.788665
37083,NC,"Halifax County, NC",38727.00,14.4,36.25144,-77.644842
37085,NC,"Harnett County, NC",55619.00,20.7,35.36864,-78.87161
37087,NC,"Haywood County, NC",51612.00,25,35.5571,-82.972807
37089,NC,"Henderson County, NC",61651.00,31.8,35.33642,-82.479634
37091,NC,"Hertford County, NC",42374.00,14.6,36.36352,-76.981616
37093,NC,"Hoke County, NC",48420.00,18.4,35.01723,-79.241964
37095,NC,"Hyde County, NC",43112.00,9.4,35.40816,-76.153687
37097,NC,"Iredell County, NC",68308.00,27.5,35.80636,-80.874545
37099,NC,"Jackson County, NC",47759.00,30.5,35.28646,-83.130641
37101,NC,"Johnston County, NC",62835.00,21.8,35.51341,-78.367267
37103,NC,"Jones County, NC",46275.00,13.1,35.03216,-77.356443
37105,NC,"Lee County, NC",53114.00,20.9,35.47608,-79.17222
37107,NC,"Lenoir County, NC",39947.00,14.5,35.23806,-77.639023
37109,NC,"Lincoln County, NC",70479.00,21.4,35.48783,-81.225176
37111,NC,"McDowell County, NC",46370.00,16.9,35.68223,-82.048029
37113,NC,"Macon County, NC",46279.00,24.2,35.15296,-83.421901
37115,NC,"Madison County, NC",50062.00,27.6,35.86408,-82.712731
37117,NC,"Martin County, NC",39413.00,16.8,35.84106,-77.112867
37119,NC,"Mecklenburg County, NC",69455.00,44.8,35.24686,-80.833832
37121,NC,"Mitchell County, NC",47675.00,18.8,36.0131,-82.163554
37123,NC,"Montgomery County, NC",46497.00,14.7,35.33807,-79.904196
37125,NC,"Moore County, NC",63942.00,36.9,35.31016,-79.480664
37127,NC,"Nash County, NC",50902.00,20.9,35.96595,-77.987555
37129,NC,"New Hanover County, NC",57252.00,39.3,34.17747,-77.871378
37131,NC,"Northampton County, NC",39777.00,12.8,36.42177,-77.398352
37133,NC,"Onslow County, NC",50645.00,21.4,34.76346,-77.503297
37135,NC,"Orange County, NC",74314.00,57.6,36.0625,-79.119355
37137,NC,"Pamlico County, NC",52522.00,19.4,35.14746,-76.665069
37139,NC,"Pasquotank County, NC",51245.00,20.5,36.26528,-76.260355
37141,NC,"Pender County, NC",60405.00,26.4,34.51258,-77.888029
37143,NC,"Perquimans County, NC",50804.00,20.4,36.17826,-76.404269
37145,NC,"Person County, NC",54553.00,15.3,36.38639,-78.965471
37147,NC,"Pitt County, NC",52961.00,31.8,35.59107,-77.372404
37149,NC,"Polk County, NC",53405.00,31.7,35.27893,-82.167667
37151,NC,"Randolph County, NC",50129.00,15.8,35.70992,-79.806215
37153,NC,"Richmond County, NC",40518.00,13.9,35.00196,-79.747809
37155,NC,"Robeson County, NC",36366.00,13.2,34.63921,-79.100881
37157,NC,"Rockingham County, NC",44686.00,15,36.38093,-79.782889
37159,NC,"Rowan County, NC",52051.00,18.7,35.63922,-80.525344
