,BreweryName,BreweryType,Latitude,Longitude,County,State
2253,River Rouge Brewing Company,micro,42.4872653131313,-83.1405958686869,Oakland,MI
2254,Roak Brewing Co.,micro,42.4834209292929,-83.1420991414141,Oakland,MI
2255,Royal Oak Brewery,brewpub,42.4873955714286,-83.1427122857143,Oakland,MI
2256,Bastone Brewery,brewpub,42.4836283,-83.1440578,Oakland,MI
2257,Lilys Seafood Restaurant and Brewery,brewpub,42.487039,-83.146686877551,Oakland,MI
2258,Oracle Brewing Company,micro,43.417723,-83.9640135102041,,
2259,Loggers Brewing Company,micro,43.4051822502285,-84.051935416668,Saginaw,MI
2260,Shipwreck Brewing Company,brewpub,42.4712223090048,-82.8887785856805,,
2261,Baffin Brewing Co,micro,42.472227,-82.888964,Macomb,MI
2262,Jamex Brewing Co,micro,42.5171113,-82.8986171,Macomb,MI
2263,Bella Casa Di Vino,brewpub,42.823895,-82.48591,,
2264,Silver Harbor Brewing Company,brewpub,42.1089303265306,-86.4802745918367,Berrien,MI
2265,Salt Springs Brewery,brewpub,42.1664659387755,-83.781054122449,,
2266,Stony Lake Brewing Company,micro,42.1704172910733,-83.7735353987394,Washtenaw,MI
2267,Elk Street Brewery,brewpub,43.4203640612245,-82.829770877551,,
2268,The Mitten Brewing Company - Saugatuck,brewpub,42.6568912857143,-86.2052412857143,Allegan,MI
2269,Superior Coast Brewery / Karls Cuisine Winery and Brewery,brewpub,46.5017939624522,-84.3534467145293,Chippewa,MI
2270,Lockside Brewery / 1668 Winery,brewpub,46.500695,-84.34705,Chippewa,MI
2271,Soo Brewing Company,micro,46.5008979387755,-84.3482782040816,,
2272,Greenbush Annex,micro,41.8854097142857,-86.5940472857143,Berrien,MI
2273,Greenbush Brewing Co,micro,41.8855768571429,-86.5943131428571,Berrien,MI
2274,Sherwood Brewing Co,brewpub,42.6320201428571,-82.9736141428571,,
2275,Three Blondes Brewing,brewpub,42.4033183,-86.2642391,Van Buren,MI
2276,Witch's Hat Brewing,micro,42.4554252170515,-83.6509930768823,Oakland,MI
2277,Third Monk Brewing Co,micro,42.4548213823159,-83.6511664407591,Oakland,MI
2278,Cellar Brewing Co,brewpub,43.1608249591837,-85.7063983877551,Kent,MI
2279,Old Boys Brewhouse,brewpub,43.0764282941176,-86.2121519411765,Ottawa,MI
2280,Territorial Brewing Company,brewpub,42.3151617963475,-85.2356571236274,Calhoun,MI
2281,Territorial Brewing Company Production Facility,micro,42.3146695620046,-85.2295431701227,Calhoun,MI
2282,Watermark Brewing Company,micro,42.0128666818182,-86.51963025,Berrien,MI
2283,Grande Mere Inn / Cranberry Bog Bar,brewpub,42.0127411057643,-86.528785699864,Berrien,MI
2284,The Boathouse Beer Co and Boozery,brewpub,44.268263780187,-83.516902402774,Iosco,MI
2285,Tecumseh Brewing Company,brewpub,42.004052,-83.946191,Lenawee,MI
2286,Kelsey Block Brewing Company,brewpub,41.9447466122449,-85.6333396122449,St. Joseph,MI
2287,Brewery Ferment,micro,44.75888715,-85.6235355236285,Grand Traverse,MI
2288,Brewery Terra Firma,micro,44.71509875,-85.635105808311,Grand Traverse,MI
2289,Mackinaw Brewing Co,brewpub,44.76426455,-85.6212445883541,,
2290,North Peak Brewing Co,brewpub,44.7643155,-85.6285431,Grand Traverse,MI
2291,Rare Bird Brewpub,brewpub,44.7597803928249,-85.6193233670957,,
2292,The Parlor,brewpub,44.7601402,-85.6204308,Grand Traverse,MI
2293,Earthen Ales,micro,44.755294,-85.6454249,,
2294,The Filling Station Microbrewery,micro,44.7580963,-85.6094760047576,Grand Traverse,MI
2295,Granite City Food & Brewery (#28),brewpub,42.5622516926079,-83.1616137955605,,
2296,The Distant Whistle Brewhouse,micro,42.1190950204082,-85.532487755102,,
2297,Falling Down Beer Co.,brewpub,42.4787048,-82.9805361,,
2298,Dragonmead Microbrewery,micro,42.492142,-83.0278041,Macomb,MI
2299,Kuhnhenn Brewing Co,micro,42.523306,-83.023691,Macomb,MI
2300,Brown Iron Brewhouse,brewpub,42.7192993103448,-83.0357852068965,,
2301,Rustic Leaf Brewing Company,micro,42.659901,-83.4048664,Oakland,MI
2302,Arclight Brewing Company,micro,42.1910483207547,-86.2593923773585,Berrien,MI
2303,OpenRoad Brewery,brewpub,42.673112020202,-85.6433177373737,,
2304,The Highway Brewing Co.,brewpub,44.2763520816327,-84.2375165102041,Ogemaw,MI
2305,Fetch Brewing Co,micro,43.4097727,-86.3494848,Muskegon,MI
2306,Old Nation Brewing Company,micro,42.6878555,-84.2899561,Ingham,MI
2307,Drafting Table Brewing Company,micro,42.5244011667652,-83.5366379248592,Oakland,MI
2308,Sports Brewpub,brewpub,42.20229805,-83.1513262768499,,
2309,TwoGuys Brewing,brewpub,42.92114925,-85.723550125,Kent,MI
2310,734 Brewing Company,micro,42.24586784375,-83.61103475,,
2311,Arbor Brewing Co. Microbrewery,micro,42.250158,-83.6099915,Washtenaw,MI
2312,Tripelroot,brewpub,42.81211765,-86.0146348246228,Ottawa,MI
2313,Spilled Grain Brewhouse,micro,45.2595823784151,-94.1194613181467,Wright,MN
2314,10K Brewing,micro,45.1981203877551,-93.3895255918367,Anoka,MN
2315,Ashby Brewing Company,micro,46.0930063905874,-95.8162175623495,Grant,MN
2316,"U4ic Brewing, Inc.",micro,44.6232246,-93.8017001,Scott,MN
2317,Bemidji Brewing Company,brewpub,47.4699022,-94.884827470259,Beltrami,MN
2318,Garphish Brewing Company,micro,45.4040025,-93.268872,Anoka,MN
2319,Invictus Brewing Co.,brewpub,45.1608516,-93.2189616,Anoka,MN
2320,Oswald Brewing Company,brewpub,44.1061044897959,-94.2184542040816,,
2321,Roundhouse Brewery,micro,46.3572831,-94.1870055,Crow Wing,MN
2322,Surly Brewing Company,regional,45.04294225,-93.3243894264181,Hennepin,MN
2323,Hayes Public House,micro,45.1708480605313,-93.8745292239674,Wright,MN
2324,Nutmeg Brewhouse,brewpub,44.7463634615385,-93.3054737692308,Dakota,MN
2325,Third Street Brewhouse,regional,45.4585949498646,-94.4288801552519,Stearns,MN
2326,Alloy Brewing Company,micro,45.1695361390062,-93.3354349705147,,
2327,Cuyuna Brewing Company,micro,46.482495,-93.950606,,
2328,Tavern Brewery,brewpub,46.8066561,-95.8477011,Becker,MN
2329,Carmody Irish Pub & Brewing,brewpub,46.7898679947981,-92.0941880943814,St. Louis,MN
2330,Bent Paddle Brewing Co,regional,46.7676912,-92.1219171,St. Louis,MN
2331,Blacklist Artisan Ales,micro,46.7882669,-92.0959659800392,St. Louis,MN
2332,Dubh Linn Brew Pub,brewpub,46.7858944129355,-92.0997257177513,St. Louis,MN
2333,Fitgers Brewhouse,brewpub,46.7928016097612,-92.09046480606,,
2334,Hoops Brewing,micro,46.783487755102,-92.0960811020408,St. Louis,MN
2335,Granite City Food & Brewery (#10),brewpub,44.8377987058824,-93.1671452352941,Dakota,MN
2336,Wooden Hill Brewing Company,brewpub,44.8678116938775,-93.3596061020408,,
2337,Boathouse Brewery LLC,brewpub,47.9034136,-91.8656329,,
2338,F-Town Brewing Company,micro,44.29499775,-93.2673449241189,Rice,MN
2339,Union Pizza & Brewing Co,brewpub,46.2826440666667,-96.0779209333333,,
2340,Karst Brewing LLC,micro,43.739974040757,-92.1352138553325,,
2341,Gun Flint Tavern,brewpub,47.7493773303509,-90.3348245039283,,
2342,Klockow Brewing Company,micro,47.2210833676723,-93.528335248593,Itasca,MN
2343,Revelation Ale Works,micro,48.7748278884228,-96.9464945560114,Kittson,MN
2344,Spiral Brewery,micro,44.7443609,-92.8524399,Dakota,MN
2345,Bank Brewing Co,micro,44.5083982653061,-96.4258165510204,Lincoln,MN
2346,BoomTown Brewery and Woodfire Grill,brewpub,47.4276931,-92.9355964,St. Louis,MN
2347,Cosmos Brewing,micro,45.1526662696629,-92.913729494382,Washington,MN
2348,Roets Jordan Brewery Co.,brewpub,44.6659379995722,-93.6261836805575,,
2349,Angry Inch Brewing,micro,44.6476022,-93.2432718,Dakota,MN
2350,"Lakeville Brewing Co., LLC",brewpub,44.6477282,-93.2438161,,
2351,HammerHeart Brewing Company,micro,45.1890903,-93.1064135,Anoka,MN
2352,Starry Eyed Brewing Company,micro,45.9831733,-94.3451474,Morrison,MN
2353,Birch's On the Lake,brewpub,44.9849391469498,-93.5560181412573,Hennepin,MN
2354,Take 16 Brewing Company,micro,43.6542167250569,-96.2031743526169,Rock,MN
2355,Mantorville Brewing Co LLC,contract,44.067031,-92.753035,,
2356,OMNI Brewing Company,micro,45.1260514285714,-93.4258984285714,Hennepin,MN
2357,Granite City Food & Brewery (#8),brewpub,45.0916614,-93.4404863,Hennepin,MN
2358,Brau Brothers Brewing Co,micro,44.4364711750069,-95.7783647360333,,
2359,Lakes & Legends Brewing Company,micro,44.9689387,-93.2794629,Hennepin,MN
2360,612 Brew,micro,45.000631,-93.2062058,Ramsey,MN
2361,Able Seedhouse and Brewery,micro,44.9993934,-93.2510686,,
2362,Bauhaus Brew Labs,micro,45.042082,-93.237365,,
2363,Boom Island Brewing Company,micro,44.9855585,-93.2739955,,
2364,Dangerous Man Brewing Co,micro,45.046388,-93.26664,,
2365,Day Block Brewing Company,brewpub,44.9751757,-93.253074,Hennepin,MN
2366,Fair State Brewing Cooperative,micro,45.0133791428571,-93.247453,Hennepin,MN
2367,Fulton Beer,regional,45.046388,-93.26664,,
2368,Fulton Beer,micro,44.9849395,-93.2792212,Hennepin,MN
2369,HeadFlyer Brewing,micro,44.9917415,-93.2437012,Hennepin,MN
2370,Inbound Brewco,micro,44.98529275,-93.28068765625,Hennepin,MN
2371,Insight Brewing Company,micro,44.9812702,-93.2702061,Hennepin,MN
2372,LynLake Brewery,micro,44.9489135,-93.2884965,Hennepin,MN
2373,Minneapolis Town Hall Brewery,brewpub,44.9733314,-93.247714,,
2374,Modist Brewing Company,micro,44.9816901,-93.2708126,Hennepin,MN
2375,Northbound Smokehouse Brewpub,brewpub,44.9342257,-93.2323804,Hennepin,MN
2376,Pryes Brewing Company,micro,44.9935022,-93.2763222,,
2377,Rock Bottom Brewery - Minneapolis,brewpub,44.976427,-93.274687,Hennepin,MN
2378,Sisyphus Brewing,micro,44.973158,-93.2883357142857,Hennepin,MN
2379,Sociable Cider Werks,micro,45.0239772,-93.2422388,Hennepin,MN
2380,Wicked Wort Brewing Company,brewpub,44.9996613,-93.3025381,Hennepin,MN
2381,Wild Mind Artisan Ales,micro,44.89304675,-93.2813885030709,,
2382,Clockwerks Brewing,brewpub,44.9807182653061,-93.2719503061224,Hennepin,MN
2383,Herkimer Pub and Brewery,brewpub,44.9492064,-93.2883778,Hennepin,MN
2384,Unmapped Brewing Co.,micro,44.9042592813386,-93.4655115088591,Hennepin,MN
2385,Talking Waters Brewing Co.,micro,44.942758,-95.7235032,,
2386,Montgomery Brewing Company,micro,44.4410736136035,-93.5826560626518,,
2387,Junkyard Brewing Company,micro,46.8762135668339,-96.7570697363097,,
2388,Moose Lake Brewing Company,micro,46.4499930969742,-92.7639787423371,Carlton,MN
2389,Barley Johns Brewpub,brewpub,45.0366982,-93.1984831,Ramsey,MN
2390,Goat Ridge Brewing,micro,45.3011953673469,-94.9441265102041,,
2391,GiesenbrÃ¤u Bier Co LLC,micro,44.5447992,-93.5756181,Scott,MN
2392,"Gull Dam Brewing, Inc.",micro,46.4983497833438,-94.2976626608308,,
2393,Big Axe Brewing Company,brewpub,46.5199477,-94.2891095,Crow Wing,MN
2394,Mankato Brewery,micro,44.1814427894737,-94.013784,Nicollet,MN
2395,Tanzenwald Brewing Company,brewpub,44.4600704,-93.1617022,,
2396,Disgruntled Brewing,micro,46.5904747346939,-95.5577703061224,Otter Tail,MN
2397,Three Twenty Brewing Co.,micro,45.8279655554068,-92.9697496799502,Pine,MN
2398,Boathouse Brothers Brewing Co,micro,44.7144961617042,-93.423970832199,,
2399,Loony's Brew,brewpub,48.6152185,-93.3474314,Koochiching,MN
2400,Red Wing Brewing Company,brewpub,44.5627106326531,-92.5469839591837,Goodhue,MN
2401,Forager Brewing Company,brewpub,44.0293769630614,-92.4786810104941,,
2402,Grand Rounds Brewing Company,brewpub,44.0202771,-92.4633952232413,Olmsted,MN
2403,Kinney Creek Brewery,micro,44.0312603955053,-92.4780889266807,,
2404,LTS Brewing Company,micro,44.0447412,-92.5104808,Olmsted,MN
2405,Bent Brewstillery,micro,45.025578285406,-93.1736490577291,Ramsey,MN
2406,Beaver Island Brewing Company,micro,45.5585455013487,-94.157333115584,,
2407,Granite City Food & Brewery (#1),brewpub,45.5497329,-94.2053715,Stearns,MN
2408,Barrel Theory Beer Company,micro,44.9510655128205,-93.0880348205128,Ramsey,MN
2409,Vine Park Brewing Co,micro,44.9040455,-93.1655001,Ramsey,MN
2410,Bad Weather Brewing LLC,micro,44.9040455,-93.1655001,,
2411,Dual Citizen Brewing Co.,micro,44.9631096,-93.1978006,Ramsey,MN
2412,Fair State Brewing Cooperative - St. Paul,micro,44.966033875,-93.1882212916667,Ramsey,MN
2413,Game On Brewing,contract,44.90528,-93.153604,Ramsey,MN
2414,Great Waters Brewing Company,brewpub,44.94672,-93.096926,Ramsey,MN
2415,Lake Monster Brewing,micro,44.9592757755102,-93.1907182857143,Ramsey,MN
2416,Saint Croix Beer Co. DBA Saint Croix Brewing Co.,contract,44.9312807346939,-93.1245499387755,,
2417,Summit Brewing Co,regional,44.91398765,-93.1395980785081,Ramsey,MN
2418,Urban Growler Brewing Co,brewpub,44.9701392,-93.192847660615,Ramsey,MN
2419,Flat Earth Brewing Co,micro,44.9629424545455,-93.0704208181818,Ramsey,MN
2420,Wabasha Brewing Company,micro,44.93295265,-93.084728925,Ramsey,MN
2421,Urban Lodge Brewery,brewpub,45.5857195333456,-94.1628024974759,Benton,MN
2422,Rahr Technical Center LLC,micro,44.7968103,-93.5365005,Scott,MN
2423,Shakopee Brewhall,micro,44.7985452,-93.5258437,Scott,MN
2424,Back Channel Brewing,micro,44.9367379411765,-93.6443071764706,,
2425,Steel Toe Brewing,micro,44.94042645,-93.3418058616014,,
2426,Lift Bridge Brewery,micro,45.0391054,-92.8317848,Washington,MN
2427,Maple Island Brewing,micro,45.0577993030303,-92.8065391212121,Washington,MN
2428,Castle Danger Brewery,micro,47.0194124,-91.6731853,,
2429,Enki Brewing,micro,44.8616969914679,-93.6572397701314,Carver,MN
2430,Schram Vineyards Winery & Brewery,micro,44.8441574360962,-93.7436472743509,Carver,MN
2431,"Wayzata Brew Works, LLC.",proprietor,44.9696023,-93.5172166,Hennepin,MN
2432,Big Woods Brewery,brewpub,45.0853036666667,-93.007108,,
2433,Roma Brewery,brewpub,45.057136,-92.957644,,
2434,Foxhole Brewhouse,micro,45.1205663290406,-95.0477073500236,Kandiyohi,MN
2435,Island City Brewing Company,micro,44.053748,-91.6347432981994,,
2436,Pigs Eye Pub,proprietor,44.9227784282144,-92.9013396159542,Washington,MN
2437,Biloxi Brewing Co,micro,30.3982915,-88.8936191295261,Harrison,MS
2438,Chandeleur Island Brewing Company,micro,30.367827,-89.0954070161456,Harrison,MS
2439,Southern Prohibition Brewing,micro,31.3312346426886,-89.2899201053982,,
2440,Lucky Town Brewing Co,micro,32.3196560375173,-90.1885780771694,Hinds,MS
2441,"Lazy Magnolia Brewing Co, LLC",micro,30.376901755102,-89.4494876938776,,
2442,Slowboat Brewing Company,micro,31.6942523125,-89.127895375,,
2443,"Threefoot Brewing Company, LLC",contract,32.4001022,-88.7010359,Lauderdale,MS
2444,Natchez Brewing Co,micro,31.5634832602662,-91.4021969011096,Adams,MS
2445,Hops and Growlers,micro,30.4136478456894,-88.8090062028846,Jackson,MS
2446,1817 Brewery,micro,34.001703,-88.750264,Chickasaw,MS
2447,Key City Brewing Co.,brewpub,32.3492729109236,-90.8821644466135,,
2448,Yalobusha Brewing Company,micro,34.1422633,-89.6366568,Yalobusha,MS
2449,Gruhlke's Microbrewery / Bias Vineyards,brewpub,38.6769847,-91.3352114,,
2450,Piney River Brewing Company,micro,37.3214879835947,-92.0176853708533,Texas,MO
2451,Minglewood Brewery,brewpub,37.3058363554378,-89.5185209550299,,
2452,Logboat Brewing Co,micro,38.9570863933001,-92.322650149356,,
2453,Flat Branch Pub and Brewing,brewpub,38.9503001261367,-92.3319689609883,Boone,MO
2454,Granite City Food & Brewery (#29),brewpub,38.67222065,-90.4333875245224,St. Louis,MO
2455,Greer Brewing,brewpub,38.5906250047908,-90.5948465210502,St. Louis,MO
2456,Dubious Claims Brewing,brewpub,39.3393358306373,-94.2258992647695,Clay,MO
2457,Main And Mill Brewing Company,brewpub,38.2197488496457,-90.392652168841,,
2458,Levi Garrison & Sons Brewing Company,micro,39.744246,-94.00051,,
2459,Mark Twain Brewing Company,brewpub,39.71293685,-91.3574422522266,Marion,MO
2460,Tin Mill Brewing Co,brewpub,38.706022,-91.4330355714286,Gasconade,MO
2461,Arcadian Moon,brewpub,39.001467,-93.773203,,
2462,Prison Brews,brewpub,38.5687256,-92.1616013,Cole,MO
2463,McCoy's Public House,brewpub,39.1002989,-94.5911729,Jackson,MO
2464,Strange Days Brewing Co,micro,39.1100614,-94.5799451187632,,
2465,BKS Artisan Ales,micro,39.010093,-94.493961,,
2466,Border Brewing Company,micro,39.0917581,-94.5786142,Jackson,MO
2467,Boulevard Brewing Co,regional,39.08196355,-94.5968230668374,Jackson,MO
2468,Brewery Emperial,brewpub,39.0911947142857,-94.5788631428571,,
2469,Double Shift Brewing,micro,39.0917049387755,-94.5786837346939,Jackson,MO
2470,Granite City Food & Brewery (#11),brewpub,39.2493641483218,-94.66105,Platte,MO
2471,Green Room Burgers & Beer,brewpub,39.0544808,-94.5932559,,
2472,Kansas City Bier Company,micro,38.98548485,-94.5936711937258,Jackson,MO
2473,Martin City Brewing Company,micro,38.882691,-94.590214,,
2474,Strange Days Brewing Company,micro,39.1100614,-94.5799451187632,Jackson,MO
2475,Casual Animal,micro,39.0924045,-94.579773861354,,
2476,Torn Label Brewing Company,micro,39.0926934,-94.5731695,Jackson,MO
2477,Kirkwood Station Brewing,brewpub,38.5823430425532,-90.4060884893617,St. Louis,MO
2478,Fringe Beerworks,micro,38.913133,-94.37672,Jackson,MO
2479,Smoke Brewing Company,brewpub,38.9133490408163,-94.3780773877551,Jackson,MO
2480,Rock & Run Brewery,brewpub,39.2461993,-94.4190247,Clay,MO
2481,Side Project Brewing,micro,38.6122348370255,-90.3222114615022,St. Louis,MO
2482,O'Fallon Brewery,micro,38.7125042149117,-90.4458066747764,St. Louis,MO
2483,Six Mile Bridge Brewery,micro,38.714489,-90.4318257169243,St. Louis,MO
2484,Indian Springs Brewing Company,proprietor,36.8685369795918,-94.3674090204082,,
2485,Cinder Block Brewery,brewpub,39.1403371573456,-94.5794652075528,Clay,MO
2486,Big Rip Brewing Company,micro,39.1261133,-94.57786,Clay,MO
2487,Jackson Street Brew Co.,brewpub,37.7259728571429,-89.8637548367347,Perry,MO
2488,Bronze Owl Brewing,brewpub,36.7566310769231,-90.3957733846154,,
2489,Crane Brewing Company,micro,39.0052427173607,-94.4629013839175,,
2490,Trailhead Brewing Co,brewpub,38.7741905718092,-90.4842484281908,St. Charles,MO
2491,Anheuser-Busch InBev,large,38.5954536,-90.2118998,St. Louis,MO
2492,Cathedral Square Brewery,contract,38.6394897,-90.2439837,,
2493,Griesedieck Brothers Brewery,contract,38.7090351126761,-90.2349872112676,,
2494,Morgan Street Brewery,proprietor,38.6303271900035,-90.1846587143656,St. Louis,MO
2495,2nd Shift Brewing Co,brewpub,38.621943,-90.280526,St. Louis,MO
2496,4 Hands Brewing Co,regional,38.6152659288115,-90.1976201185216,St. Louis,MO
2497,Alpha Brewing Co.,micro,38.5986181736597,-90.262368381847,St. Louis,MO
2498,Center Ice Brewing Company,micro,38.6353000597984,-90.2243063679217,St. Louis,MO
2499,Civil Life Brewing Company,brewpub,38.590897297562,-90.2580716468097,St. Louis,MO
2500,Earthbound Beer,brewpub,38.5935862955641,-90.2286695871746,St. Louis,MO
2501,Ferguson Brewing Co,brewpub,38.7383895,-90.3023163,,
2502,Heavy Riff Brewing,brewpub,38.6287165375178,-90.2931003527612,St. Louis,MO
2503,"Schlafly Beer/The Saint Louis Brewery, LLC",regional,38.63298865,-90.2096942481772,St. Louis,MO
2504,Square One Brewery and Distillery,brewpub,38.616665,-90.2103947346939,St. Louis,MO
2505,Urban Chestnut Brewing Co,regional,38.626662,-90.261143,St. Louis,MO
2506,Wellspent Brewing Company,micro,38.6348785,-90.2207367589074,St. Louis,MO
2507,William K Busch Brewing Co.,contract,38.6168771058824,-90.3373344235294,,
2508,Third Wheel Brewing,brewpub,38.7957811617137,-90.5702331498145,St. Charles,MO
2509,Lost Signal Brewing Company,brewpub,37.2085049,-93.2974611,,
2510,Mother's Brewing Co,micro,37.20791735,-93.2992828178406,Greene,MO
2511,Springfield Brewing Co,brewpub,37.2077630266667,-93.295625,Greene,MO
2512,Tie and Timber Beer Company,micro,37.2037898333333,-93.2689605,,
2513,White River Brewing Co,micro,37.2296298,-93.2954208453376,Greene,MO
2514,Brew Hub Taproom,brewpub,38.6304978630137,-90.2830005342466,,
2515,Augusta Brewing Co,brewpub,38.56026935,-91.0117347240948,Franklin,MO
2516,Friendship Brewing Company,brewpub,38.8107544,-90.8512976,St. Charles,MO
2517,Wages Brewing Company,micro,36.72461005,-91.8351090033593,,
2518,Weston Brewing Co / O'Malley's Pub,micro,39.411378,-94.899934,Platte,MO
2519,Smelter City Brewing,micro,46.130107,-112.95216,Deer Lodge,MT
2520,Bar 3 BBQ and Brewing,brewpub,45.7751537,-111.1770268,,
2521,Harvest Moon Brewing,micro,47.3822191883646,-110.92985271363,Cascade,MT
2522,Beehive Basin Brewery,micro,45.259632,-111.3037009,Gallatin,MT
2523,Lone Peak Brewery,brewpub,45.2671806,-111.291285374965,Gallatin,MT
2524,Angry Hank's Microbrewery,micro,45.78022172594,-108.507602476104,Yellowstone,MT
2525,Canyon Creek Brewing,micro,45.7443650206617,-108.591675204462,Yellowstone,MT
2526,Carters Brewing,micro,45.7829133357354,-108.501653826985,Yellowstone,MT
2527,Thirsty Street Brewing,brewpub,45.7807684579042,-108.508367554058,Yellowstone,MT
2528,Uberbrew,brewpub,45.7841710578742,-108.499045606394,Yellowstone,MT
2529,Black Eagle Brewery,micro,47.528243,-111.279526,Cascade,MT
2530,MAP Brewing Company,brewpub,45.7033199,-111.0400807,Gallatin,MT
2531,Bozeman Brewing Co,micro,45.6845234,-111.0238884,,
2532,Bridger Brewing Company,brewpub,45.6627215,-111.0526959,,
2533,Julius Lehrkind Brewing,micro,45.696333352463,-111.031558026981,,
2534,Mountains Walking,brewpub,45.6841878888889,-111.025560977778,Gallatin,MT
2535,Outlaw Brewing Co,micro,45.70878295,-111.07251894026,Gallatin,MT
2536,White Dog Brewing Company,micro,45.67961135,-111.039389424987,Gallatin,MT
2537,Butte Brewing Co,micro,46.0124680410196,-112.525919731978,Silver Bow,MT
2538,Muddy Creek Brewery,micro,46.01201,-112.535291,Silver Bow,MT
2539,Quarry Brewing,micro,46.0133546634842,-112.539000932836,,
2540,Cut Bank Creek Brewery,micro,48.634430638306,-112.327076506344,Glacier,MT
2541,Elk Ridge Brewing Company,micro,46.1280590464857,-112.953554730671,,
2542,Beaverhead Brewing Co,micro,45.215753506488,-112.639687521806,,
2543,Busted Knuckle Brewery,micro,48.1938471991415,-106.633546376276,Valley,MT
2544,Cross Country Brewing,micro,47.11209,-104.70579,Dawson,MT
2545,Jeremiah Johnson Brewing Company,brewpub,47.5077802895334,-111.302394703835,Cascade,MT
2546,Mighty Mo Brew Co,brewpub,47.5051830677645,-111.300448841961,Cascade,MT
2547,Bitter Root Brewing Co,micro,46.2473377752819,-114.155194559549,Ravalli,MT
2548,Higherground Brewing Co,brewpub,46.2516766,-114.156081666667,Ravalli,MT
2549,Gally's Brewing Co,micro,46.4351371751918,-109.83186554326,,
2550,Old Station Brewing Co,micro,48.5536751239243,-109.680359338382,Hill,MT
2551,Triple Dog Brewing Company,micro,48.5550030273973,-109.694577034247,Hill,MT
2552,Blackfoot River Brewing Co,micro,46.5862933,-112.0417121,Lewis and Clark,MT
2553,SunRift Beer Company,micro,48.2059559,-114.3181197,Flathead,MT
2554,Tamarack Brewing Co,micro,48.0161369,-114.2253672,,
2555,High Plains Brewing,micro,45.6710214990329,-108.764098952111,Yellowstone,MT
2556,Cabinet Mountain Brewing Co,brewpub,48.3936508,-115.5506412,Lincoln,MT
2557,Tilt Wurks Brewhouse & Casino,micro,46.4020664093132,-105.850804936162,Custer,MT
2558,Bayern Brewing Inc.,micro,46.8725952,-114.0202088,Missoula,MT
2559,Draught Works Brewing,micro,46.8782576,-114.0044493,Missoula,MT
2560,Great Burn Brewing,micro,46.8397919183673,-114.033997040816,,
2561,Kettlehouse Brewing Co - Southside,micro,46.8655748,-113.9987621,Missoula,MT
2562,Missoula Brewing Company,brewpub,46.9045483527514,-114.043307798163,,
2563,Big Sky Brewing Co,regional,46.9224156,-114.0730248,,
2564,Imagine Nation Brewing,micro,46.8766353,-114.0099097,,
2565,Philipsburg Brewing Co,micro,46.3299328,-113.2871976,Granite,MT
2566,Glacier Brewing Co,micro,47.6862114,-114.16277352,,
2567,Red Lodge Ales Brewing Co,micro,45.1972705301205,-109.24653926506,Carbon,MT
2568,Ruby Valley Brew,micro,48.7736375285348,-104.559298042118,,
2569,Meadowlark Brewing,brewpub,47.7105211,-104.1602945,,
2570,Blacksmith Brewing Co,micro,46.5115497142857,-114.092930285714,,
2571,2 Basset Brewery,micro,46.5480760866913,-110.900486489644,Meagher,MT
2572,Bonsai Brewing Project,brewpub,48.4214453,-114.3406189,,
2573,Great Northern Brewing Co,micro,48.4123443,-114.3370175,,
2574,Missouri Breaks Brewing,micro,48.0901300353139,-105.642174830493,,
2575,Brush Creek Brewing Company,brewpub,42.5314150204082,-98.9783672653061,Holt,NE
2576,Gottberg Brew Pub,brewpub,41.4294006122449,-97.3621271020408,Platte,NE
2577,Fairfield Opera House Brewery,brewpub,40.4306157142857,-98.1058865714286,Clay,NE
2578,Prairie Pride Brewery,micro,40.9267544285714,-98.3402578571429,,
2579,First Street Brewing,micro,40.5844988979592,-98.3877197959184,Adams,NE
2580,Steeple Brewing Co,micro,40.5841823265306,-98.3902497346939,,
2581,Lost Way Brewery,micro,40.4368516956522,-99.3722823478261,Phelps,NE
2582,Thunderhead Brewing Co,brewpub,40.6966518333333,-99.080732,,
2583,Nebraska Brewing Co - La Vista,micro,41.1772046,-96.0813295,,
2584,White Elm Brewing Co,micro,40.7856925,-96.7167126,Lancaster,NE
2585,Blue Blood Brewing Company,brewpub,40.7799960204082,-96.707013755102,,
2586,Code Beer Co.,micro,40.8123075,-96.6934442234685,Lancaster,NE
2587,Empyrean Brewing Co,micro,40.8155873,-96.7105429,Lancaster,NE
2588,Granite City Food & Brewery (#7),brewpub,40.8135885,-96.6872327,Lancaster,NE
2589,Green Flash Brewing Co,brewpub,40.8148111632653,-96.6976802244898,Lancaster,NE
2590,Lazlo's Brewery & Grill - Haymarket,brewpub,40.8149737346939,-96.7108844897959,Lancaster,NE
2591,Divots Brewery,brewpub,42.032539,-97.466386,Madison,NE
2592,Pals Brewing Company,brewpub,41.12294,-100.7916041,Lincoln,NE
2593,Benson Brewery,brewpub,41.2848975555556,-96.0063451111111,Douglas,NE
2594,Brickway Brewery and Distillery,micro,41.2544908163265,-95.930905244898,Douglas,NE
2595,Farnam House Brewing Company,brewpub,41.2578153029739,-95.9658017764832,Douglas,NE
2596,Granite City Food & Brewery (#16),brewpub,41.268008,-96.071539,,
2597,Infusion Brewing Company,micro,41.284907,-96.007724,Douglas,NE
2598,Jaipur Restaurant and Brewpub,brewpub,41.2328376834949,-96.0823939681767,Douglas,NE
